월급,고정지출,식비/외식,교통/자동차,편의점/마트,금융,여가비,커피/디저트,쇼핑,비상금,군집
1291000,0.4,0.16,0.12,0.04,0.07,0.11,0.03,0.11,0.05,1
1277000,0.39,0.19,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1303000,0.39,0.18,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1247000,0.4,0.16,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1329000,0.41,0.16,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1263000,0.39,0.2,0.12,0.04,0.07,0.12,0.03,0.1,0.05,1
1355000,0.4,0.16,0.13,0.04,0.07,0.1,0.03,0.12,0.05,1
1262000,0.39,0.17,0.12,0.04,0.07,0.1,0.03,0.11,0.05,1
1319000,0.41,0.18,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1317000,0.4,0.17,0.13,0.04,0.07,0.11,0.03,0.1,0.05,1
1276000,0.41,0.19,0.13,0.04,0.07,0.1,0.03,0.12,0.05,1
1295000,0.41,0.16,0.11,0.04,0.07,0.1,0.03,0.1,0.05,1
1356000,0.41,0.17,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1278000,0.41,0.19,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1352000,0.41,0.21,0.13,0.04,0.07,0.12,0.03,0.11,0.05,1
1340000,0.39,0.19,0.11,0.04,0.07,0.11,0.03,0.11,0.05,1
1287000,0.39,0.19,0.13,0.04,0.07,0.12,0.03,0.11,0.05,1
1312000,0.41,0.15,0.11,0.04,0.07,0.12,0.03,0.13,0.05,1
1336000,0.41,0.21,0.13,0.04,0.07,0.11,0.03,0.1,0.05,1
1244000,0.41,0.2,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1314000,0.4,0.17,0.12,0.04,0.07,0.11,0.03,0.12,0.05,1
1326000,0.4,0.18,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1354000,0.41,0.2,0.12,0.04,0.07,0.1,0.03,0.12,0.05,1
1326000,0.39,0.19,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1262000,0.41,0.18,0.13,0.04,0.07,0.13,0.03,0.1,0.05,1
1302000,0.4,0.19,0.12,0.04,0.07,0.11,0.03,0.11,0.05,1
1332000,0.4,0.18,0.13,0.04,0.07,0.12,0.03,0.12,0.05,1
1289000,0.39,0.16,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1294000,0.39,0.18,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1362000,0.4,0.19,0.11,0.04,0.07,0.11,0.03,0.1,0.05,1
1258000,0.39,0.17,0.12,0.04,0.07,0.12,0.03,0.1,0.05,1
1322000,0.4,0.19,0.11,0.04,0.07,0.11,0.03,0.12,0.05,1
1341000,0.4,0.19,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1358000,0.39,0.17,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1317000,0.4,0.19,0.12,0.04,0.07,0.09,0.03,0.11,0.05,1
1331000,0.39,0.16,0.12,0.04,0.07,0.11,0.03,0.12,0.05,1
1300000,0.41,0.2,0.12,0.04,0.07,0.1,0.03,0.12,0.05,1
1284000,0.4,0.18,0.12,0.04,0.07,0.11,0.03,0.1,0.05,1
1242000,0.41,0.21,0.12,0.04,0.07,0.1,0.03,0.09,0.05,1
1350000,0.4,0.16,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1331000,0.4,0.17,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1336000,0.4,0.21,0.13,0.04,0.07,0.11,0.03,0.1,0.05,1
1262000,0.4,0.16,0.12,0.04,0.07,0.09,0.03,0.11,0.05,1
1336000,0.39,0.17,0.12,0.04,0.07,0.11,0.03,0.1,0.05,1
1298000,0.4,0.21,0.12,0.04,0.07,0.11,0.03,0.11,0.05,1
1252000,0.41,0.2,0.13,0.04,0.07,0.11,0.03,0.12,0.05,1
1323000,0.39,0.18,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1312000,0.4,0.15,0.11,0.04,0.07,0.11,0.03,0.1,0.05,1
1319000,0.4,0.17,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1275000,0.41,0.2,0.11,0.04,0.07,0.13,0.03,0.12,0.05,1
1289000,0.4,0.17,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1271000,0.41,0.2,0.13,0.04,0.07,0.13,0.03,0.12,0.05,1
1362000,0.41,0.21,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1331000,0.4,0.19,0.11,0.04,0.07,0.13,0.03,0.1,0.05,1
1322000,0.39,0.19,0.12,0.04,0.07,0.1,0.03,0.09,0.05,1
1237000,0.41,0.2,0.12,0.04,0.07,0.1,0.03,0.11,0.05,1
1250000,0.41,0.18,0.13,0.04,0.07,0.12,0.03,0.11,0.05,1
1289000,0.39,0.17,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1345000,0.41,0.17,0.11,0.04,0.07,0.09,0.03,0.12,0.05,1
1323000,0.4,0.17,0.13,0.04,0.07,0.12,0.03,0.11,0.05,1
1335000,0.4,0.18,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1310000,0.4,0.17,0.13,0.04,0.07,0.11,0.03,0.11,0.05,1
1333000,0.41,0.16,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1252000,0.39,0.17,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1254000,0.39,0.17,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1357000,0.4,0.16,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1324000,0.4,0.17,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1318000,0.4,0.18,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1314000,0.4,0.19,0.13,0.04,0.07,0.11,0.03,0.1,0.05,1
1240000,0.39,0.2,0.13,0.04,0.07,0.1,0.03,0.13,0.05,1
1342000,0.41,0.18,0.13,0.04,0.07,0.1,0.03,0.12,0.05,1
1244000,0.4,0.17,0.12,0.04,0.07,0.11,0.03,0.12,0.05,1
1317000,0.4,0.19,0.11,0.04,0.07,0.11,0.03,0.1,0.05,1
1330000,0.4,0.2,0.12,0.04,0.07,0.1,0.03,0.09,0.05,1
1294000,0.41,0.17,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1303000,0.41,0.18,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1330000,0.41,0.21,0.11,0.04,0.07,0.12,0.03,0.13,0.05,1
1360000,0.39,0.16,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1284000,0.4,0.16,0.11,0.04,0.07,0.11,0.03,0.11,0.05,1
1324000,0.41,0.18,0.13,0.04,0.07,0.13,0.03,0.09,0.05,1
1253000,0.39,0.16,0.12,0.04,0.07,0.11,0.03,0.1,0.05,1
1365000,0.39,0.2,0.12,0.04,0.07,0.1,0.03,0.12,0.05,1
1262000,0.41,0.18,0.13,0.04,0.07,0.1,0.03,0.1,0.05,1
1296000,0.4,0.19,0.12,0.04,0.07,0.11,0.03,0.12,0.05,1
1291000,0.41,0.19,0.13,0.04,0.07,0.11,0.03,0.11,0.05,1
1312000,0.4,0.16,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1303000,0.41,0.21,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1262000,0.39,0.16,0.11,0.04,0.07,0.11,0.03,0.12,0.05,1
1323000,0.4,0.18,0.12,0.04,0.07,0.13,0.03,0.1,0.05,1
1271000,0.41,0.2,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1286000,0.39,0.16,0.11,0.04,0.07,0.13,0.03,0.12,0.05,1
1236000,0.4,0.18,0.11,0.04,0.07,0.11,0.03,0.1,0.05,1
1348000,0.39,0.19,0.13,0.04,0.07,0.12,0.03,0.12,0.05,1
1299000,0.39,0.17,0.11,0.04,0.07,0.12,0.03,0.1,0.05,1
1317000,0.4,0.16,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1241000,0.4,0.19,0.12,0.04,0.07,0.11,0.03,0.12,0.05,1
1359000,0.39,0.17,0.11,0.04,0.07,0.12,0.03,0.12,0.05,1
1263000,0.4,0.17,0.13,0.04,0.07,0.1,0.03,0.12,0.05,1
1357000,0.39,0.17,0.13,0.04,0.07,0.1,0.03,0.1,0.05,1
1302000,0.39,0.16,0.12,0.04,0.07,0.1,0.03,0.12,0.05,1
1256000,0.39,0.19,0.12,0.04,0.07,0.11,0.03,0.11,0.05,1
1293000,0.39,0.17,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1239000,0.41,0.18,0.12,0.04,0.07,0.12,0.03,0.1,0.05,1
1279000,0.4,0.17,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1307000,0.4,0.17,0.13,0.04,0.07,0.1,0.03,0.12,0.05,1
1331000,0.41,0.19,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1242000,0.4,0.16,0.11,0.04,0.07,0.11,0.03,0.12,0.05,1
1364000,0.4,0.17,0.12,0.04,0.07,0.12,0.03,0.09,0.05,1
1321000,0.4,0.19,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1350000,0.41,0.18,0.11,0.04,0.07,0.11,0.03,0.11,0.05,1
1291000,0.39,0.16,0.13,0.04,0.07,0.1,0.03,0.1,0.05,1
1240000,0.4,0.16,0.13,0.04,0.07,0.11,0.03,0.09,0.05,1
1315000,0.41,0.19,0.12,0.04,0.07,0.13,0.03,0.11,0.05,1
1281000,0.41,0.18,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1306000,0.39,0.19,0.11,0.04,0.07,0.11,0.03,0.12,0.05,1
1330000,0.4,0.19,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1335000,0.41,0.18,0.13,0.04,0.07,0.11,0.03,0.11,0.05,1
1279000,0.4,0.17,0.12,0.04,0.07,0.12,0.03,0.12,0.05,1
1260000,0.39,0.18,0.12,0.04,0.07,0.11,0.03,0.09,0.05,1
1337000,0.41,0.16,0.11,0.04,0.07,0.12,0.03,0.13,0.05,1
1275000,0.4,0.2,0.13,0.04,0.07,0.1,0.03,0.1,0.05,1
1313000,0.4,0.17,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1275000,0.41,0.21,0.12,0.04,0.07,0.11,0.03,0.11,0.05,1
1264000,0.4,0.18,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1283000,0.39,0.18,0.12,0.04,0.07,0.12,0.03,0.11,0.05,1
1354000,0.39,0.16,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1328000,0.41,0.17,0.12,0.04,0.07,0.11,0.03,0.11,0.05,1
1261000,0.41,0.16,0.13,0.04,0.07,0.1,0.03,0.11,0.05,1
1344000,0.39,0.19,0.13,0.04,0.07,0.09,0.03,0.12,0.05,1
1330000,0.39,0.16,0.13,0.04,0.07,0.11,0.03,0.11,0.05,1
1334000,0.39,0.21,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1343000,0.41,0.17,0.13,0.04,0.07,0.11,0.03,0.12,0.05,1
1296000,0.4,0.2,0.11,0.04,0.07,0.11,0.03,0.1,0.05,1
1296000,0.41,0.19,0.13,0.04,0.07,0.12,0.03,0.12,0.05,1
1245000,0.41,0.17,0.12,0.04,0.07,0.09,0.03,0.12,0.05,1
1294000,0.4,0.16,0.12,0.04,0.07,0.1,0.03,0.11,0.05,1
1315000,0.4,0.19,0.11,0.04,0.07,0.12,0.03,0.11,0.05,1
1252000,0.41,0.16,0.12,0.04,0.07,0.1,0.03,0.1,0.05,1
1288000,0.39,0.16,0.11,0.04,0.07,0.1,0.03,0.12,0.05,1
1266000,0.39,0.19,0.11,0.04,0.07,0.1,0.03,0.11,0.05,1
1351000,0.4,0.19,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
1279000,0.41,0.16,0.13,0.04,0.07,0.12,0.03,0.1,0.05,1
